Timestamp,device_id,raw_value,voltage
2024-11-14T15:50:33.011343,ESP_001,201,0.162
2024-11-14T15:50:43.248016,ESP_001,127,0.102
2024-11-14T15:50:53.279599,ESP_001,119,0.096
2024-11-14T15:51:03.524625,ESP_001,8,0.006
2024-11-14T15:51:13.765239,ESP_001,40,0.032
2024-11-14T15:51:23.809516,ESP_001,207,0.167
2024-11-14T15:51:33.970504,ESP_001,137,0.11
2024-11-14T15:51:44.212539,ESP_001,72,0.058
2024-11-14T15:51:54.247659,ESP_001,59,0.048
2024-11-14T15:52:04.487496,ESP_001,75,0.06
2024-11-14T15:52:14.727859,ESP_001,172,0.139
2024-11-14T15:52:24.766821,ESP_001,57,0.046
2024-11-14T15:52:35.002414,ESP_001,111,0.089
2024-11-14T15:52:45.244210,ESP_001,168,0.135
2024-11-14T15:52:55.278481,ESP_001,21,0.017
2024-11-14T15:53:05.518149,ESP_001,123,0.099
2024-11-14T15:53:15.759039,ESP_001,19,0.015
2024-11-14T15:53:25.797085,ESP_001,55,0.044
2024-11-14T15:53:35.864035,ESP_001,191,0.154
2024-11-14T15:53:45.907619,ESP_001,93,0.075
2024-11-14T15:53:56.087063,ESP_001,156,0.126
2024-11-14T15:54:06.123848,ESP_001,101,0.081
2024-11-14T15:54:16.175242,ESP_001,281,0.226
2024-11-14T15:54:26.412261,ESP_001,127,0.102
2024-11-14T15:54:36.441117,ESP_001,95,0.077
2024-11-14T15:54:46.471490,ESP_001,87,0.07
2024-11-14T15:54:56.507742,ESP_001,77,0.062
2024-11-14T15:55:06.564131,ESP_001,155,0.125
2024-11-14T15:55:16.812013,ESP_001,150,0.121
2024-11-14T15:55:26.844390,ESP_001,159,0.128
2024-11-14T15:55:36.891873,ESP_001,103,0.083
2024-11-14T15:55:46.946463,ESP_001,203,0.164
2024-11-14T15:55:57.213651,ESP_001,70,0.056
2024-11-14T15:56:07.425738,ESP_001,143,0.115
2024-11-14T15:56:17.688834,ESP_001,62,0.05
2024-11-14T15:56:27.902652,ESP_001,112,0.09
2024-11-14T15:56:38.146567,ESP_001,205,0.165
2024-11-14T15:56:49.223921,ESP_001,69,0.056
2024-11-14T15:56:59.480301,ESP_001,175,0.141
2024-11-14T15:57:09.548645,ESP_001,141,0.114
2024-11-14T15:57:19.805358,ESP_001,9,0.007
2024-11-14T15:57:30.052936,ESP_001,147,0.118
2024-11-14T15:57:40.264058,ESP_001,232,0.187
2024-11-14T15:57:50.467170,ESP_001,125,0.101
2024-11-14T15:58:00.704985,ESP_001,108,0.087
2024-11-14T15:58:10.945501,ESP_001,124,0.1
2024-11-14T15:58:21.182848,ESP_001,9,0.007
2024-11-14T15:58:31.220069,ESP_001,125,0.101
2024-11-14T15:58:41.476306,ESP_001,11,0.009
2024-11-14T15:58:51.698910,ESP_001,86,0.069
2024-11-14T15:59:01.754799,ESP_001,198,0.16
2024-11-14T15:59:11.789409,ESP_001,143,0.115
2024-11-14T15:59:21.849410,ESP_001,146,0.118
2024-11-14T15:59:31.882629,ESP_001,41,0.033
2024-11-14T15:59:43.123964,ESP_001,233,0.188
2024-11-14T15:59:53.364672,ESP_001,25,0.02
2024-11-14T16:00:03.606094,ESP_001,7,0.006
2024-11-14T16:00:13.842470,ESP_001,5,0.004
2024-11-14T16:00:23.887083,ESP_001,133,0.107
2024-11-14T16:00:34.694935,ESP_001,17,0.014
2024-11-14T16:00:44.787067,ESP_001,107,0.086
2024-11-14T16:00:54.863237,ESP_001,82,0.066
2024-11-14T16:01:05.298511,ESP_001,149,0.12
2024-11-14T16:01:15.690957,ESP_001,171,0.138
2024-11-14T16:01:25.933283,ESP_001,69,0.056
2024-11-14T16:01:37.405686,ESP_001,153,0.123
2024-11-14T16:01:47.441143,ESP_001,41,0.033
2024-11-14T16:01:57.521176,ESP_001,213,0.172
2024-11-14T16:02:07.596671,ESP_001,116,0.093
2024-11-14T16:02:17.707703,ESP_001,118,0.095
2024-11-14T16:02:27.762949,ESP_001,117,0.094
2024-11-14T16:02:37.819495,ESP_001,135,0.109
2024-11-14T16:02:47.873573,ESP_001,168,0.135
2024-11-14T16:02:57.898979,ESP_001,164,0.132
2024-11-14T16:03:07.956768,ESP_001,31,0.025
2024-11-14T16:03:18.004831,ESP_001,143,0.115
2024-11-14T16:03:28.047569,ESP_001,136,0.11
2024-11-14T16:03:38.122800,ESP_001,124,0.1
2024-11-14T16:03:48.215369,ESP_001,141,0.114
2024-11-14T16:03:58.279223,ESP_001,148,0.119
2024-11-14T16:04:08.454205,ESP_001,109,0.088
2024-11-14T16:04:18.485691,ESP_001,581,0.468
2024-11-14T16:04:28.520553,ESP_001,181,0.146
2024-11-14T16:04:38.548913,ESP_001,29,0.023
2024-11-14T16:04:48.578986,ESP_001,206,0.166
2024-11-14T16:04:58.620883,ESP_001,121,0.098
2024-11-14T16:05:08.861386,ESP_001,168,0.135
2024-11-14T16:05:19.143732,ESP_001,13,0.01
2024-11-14T16:05:29.187035,ESP_001,159,0.128
2024-11-14T16:05:39.381011,ESP_001,94,0.076
2024-11-14T16:05:49.615207,ESP_001,11,0.009
2024-11-14T16:05:59.651695,ESP_001,133,0.107
2024-11-14T16:06:09.687579,ESP_001,124,0.1
2024-11-14T16:06:19.928010,ESP_001,29,0.023
2024-11-14T16:06:29.964155,ESP_001,70,0.056
2024-11-14T16:06:40.199983,ESP_001,26,0.021
2024-11-14T16:06:50.491602,ESP_001,135,0.109
2024-11-14T16:07:00.521199,ESP_001,93,0.075
2024-11-14T16:07:10.761512,ESP_001,149,0.12
2024-11-14T16:07:20.888923,ESP_001,118,0.095
2024-11-14T16:07:31.113355,ESP_001,103,0.083
2024-11-14T16:07:43.108384,ESP_001,146,0.118
2024-11-14T16:07:53.153507,ESP_001,11,0.009
2024-11-14T16:08:03.386508,ESP_001,249,0.201
2024-11-14T16:08:13.623833,ESP_001,23,0.019
2024-11-14T16:08:23.863892,ESP_001,25,0.02
2024-11-14T16:08:35.127504,ESP_001,105,0.085
2024-11-14T16:08:45.368166,ESP_001,237,0.191
2024-11-14T16:08:55.406587,ESP_001,7,0.006
2024-11-14T16:09:05.660563,ESP_001,38,0.031
2024-11-14T16:09:15.885248,ESP_001,150,0.121
2024-11-14T16:09:25.951073,ESP_001,153,0.123
2024-11-14T16:09:36.190217,ESP_001,159,0.128
2024-11-14T16:09:46.400836,ESP_001,223,0.18
2024-11-14T16:09:56.443047,ESP_001,21,0.017
2024-11-14T16:10:08.806990,ESP_001,154,0.124
2024-11-14T16:10:19.046848,ESP_001,17,0.014
2024-11-14T16:10:29.281986,ESP_001,43,0.035
2024-11-14T16:10:39.312315,ESP_001,179,0.144
2024-11-14T16:10:49.557797,ESP_001,141,0.114
2024-11-14T16:10:59.806050,ESP_001,117,0.094
2024-11-14T16:11:10.043670,ESP_001,8,0.006
2024-11-14T16:11:20.384064,ESP_001,9,0.007
2024-11-14T16:11:30.511608,ESP_001,149,0.12
2024-11-14T16:11:40.561076,ESP_001,91,0.073
2024-11-14T16:11:50.838122,ESP_001,181,0.146
2024-11-14T16:12:00.879324,ESP_001,58,0.047
2024-11-14T16:12:12.207388,ESP_001,135,0.109
2024-11-14T16:12:22.244375,ESP_001,73,0.059
2024-11-14T16:12:32.281990,ESP_001,249,0.201
2024-11-14T16:12:42.513033,ESP_001,205,0.165
2024-11-14T16:12:52.751751,ESP_001,8,0.006
2024-11-14T16:13:02.993522,ESP_001,200,0.161
2024-11-14T16:13:13.233224,ESP_001,19,0.015
2024-11-14T16:13:23.277021,ESP_001,181,0.146
2024-11-14T16:13:33.315018,ESP_001,145,0.117
2024-11-14T16:13:43.350822,ESP_001,153,0.123
2024-11-14T16:13:53.386935,ESP_001,165,0.133
2024-11-14T16:14:03.430790,ESP_001,124,0.1
2024-11-14T16:14:13.465769,ESP_001,15,0.012
2024-11-14T16:14:23.501569,ESP_001,127,0.102
2024-11-14T16:14:33.538581,ESP_001,103,0.083
2024-11-14T16:14:43.776335,ESP_001,9,0.007
2024-11-14T16:14:54.016771,ESP_001,75,0.06
2024-11-14T16:15:04.271756,ESP_001,109,0.088
2024-11-14T16:15:14.495965,ESP_001,169,0.136
2024-11-14T16:15:24.531631,ESP_001,4,0.003
2024-11-14T16:15:34.568482,ESP_001,243,0.196
2024-11-14T16:15:44.650553,ESP_001,175,0.141
2024-11-14T16:15:54.889508,ESP_001,57,0.046
2024-11-14T16:16:05.130354,ESP_001,13,0.01
2024-11-14T16:16:15.366667,ESP_001,190,0.153
2024-11-14T16:16:25.634363,ESP_001,39,0.031
2024-11-14T16:16:35.697911,ESP_001,156,0.126
2024-11-14T16:16:45.770630,ESP_001,143,0.115
2024-11-14T16:16:55.801191,ESP_001,147,0.118
2024-11-14T16:17:05.834828,ESP_001,171,0.138
2024-11-14T16:17:15.864688,ESP_001,155,0.125
2024-11-14T16:17:26.122344,ESP_001,93,0.075
2024-11-14T16:17:36.349202,ESP_001,126,0.102
2024-11-14T16:17:46.597213,ESP_001,9,0.007
2024-11-14T16:17:56.828416,ESP_001,156,0.126
2024-11-14T16:18:06.872744,ESP_001,141,0.114
2024-11-14T16:18:17.115218,ESP_001,7,0.006
2024-11-14T16:18:27.147692,ESP_001,11,0.009
2024-11-14T16:18:37.372798,ESP_001,119,0.096
2024-11-14T16:18:47.604816,ESP_001,28,0.023
2024-11-14T16:18:57.672530,ESP_001,135,0.109
2024-11-14T16:19:07.750281,ESP_001,95,0.077
2024-11-14T16:19:17.802327,ESP_001,210,0.169
2024-11-14T16:19:28.009113,ESP_001,127,0.102
2024-11-14T16:19:38.038938,ESP_001,88,0.071
2024-11-14T16:19:48.062668,ESP_001,171,0.138
2024-11-14T16:19:58.151645,ESP_001,78,0.063
2024-11-14T16:20:09.183649,ESP_001,220,0.177
2024-11-14T16:20:19.215475,ESP_001,122,0.098
2024-11-14T16:20:29.420169,ESP_001,315,0.254
2024-11-14T16:20:40.343976,ESP_001,303,0.244
2024-11-14T16:20:50.381395,ESP_001,73,0.059
2024-11-14T16:21:00.569483,ESP_001,60,0.048
2024-11-14T16:21:10.809323,ESP_001,47,0.038
2024-11-14T16:21:20.842292,ESP_001,191,0.154
2024-11-14T16:21:31.027310,ESP_001,119,0.096
2024-11-14T16:21:41.076507,ESP_001,179,0.144
2024-11-14T16:21:51.110158,ESP_001,239,0.193
2024-11-14T16:22:01.344527,ESP_001,288,0.232
2024-11-14T16:22:11.374781,ESP_001,67,0.054
2024-11-14T16:22:21.541943,ESP_001,180,0.145
2024-11-14T16:22:32.114361,ESP_001,79,0.064
2024-11-14T16:22:42.175014,ESP_001,86,0.069
2024-11-14T16:22:52.209449,ESP_001,9,0.007
2024-11-14T16:23:02.455261,ESP_001,109,0.088
2024-11-14T16:23:12.691563,ESP_001,13,0.01
2024-11-14T16:23:22.727939,ESP_001,46,0.037
2024-11-14T16:23:32.986559,ESP_001,14,0.011
2024-11-14T16:23:43.206483,ESP_001,123,0.099
2024-11-14T16:23:53.238270,ESP_001,686,0.553
2024-11-14T16:24:03.459232,ESP_001,183,0.147
2024-11-14T16:24:13.674925,ESP_001,99,0.08
2024-11-14T16:24:23.712150,ESP_001,25,0.02
2024-11-14T16:24:33.745065,ESP_001,46,0.037
2024-11-14T16:24:43.951326,ESP_001,103,0.083
2024-11-14T16:24:54.006575,ESP_001,9,0.007
2024-11-14T16:25:04.232831,ESP_001,141,0.114
2024-11-14T16:25:14.434394,ESP_001,133,0.107
2024-11-14T16:25:24.467183,ESP_001,264,0.213
2024-11-14T16:25:34.499447,ESP_001,173,0.139
2024-11-14T16:25:44.739857,ESP_001,235,0.189
2024-11-14T16:25:54.771615,ESP_001,150,0.121
2024-11-14T16:26:04.801116,ESP_001,116,0.093
2024-11-14T16:26:14.833712,ESP_001,133,0.107
2024-11-14T16:26:24.910599,ESP_001,189,0.152
2024-11-14T16:26:34.945158,ESP_001,108,0.087
2024-11-14T16:26:45.139229,ESP_001,154,0.124
2024-11-14T16:26:55.176086,ESP_001,212,0.171
2024-11-14T16:27:05.209528,ESP_001,239,0.193
2024-11-14T16:27:15.442700,ESP_001,160,0.129
2024-11-14T16:27:25.477776,ESP_001,9,0.007
2024-11-14T16:27:35.717100,ESP_001,39,0.031
2024-11-14T16:27:45.954675,ESP_001,37,0.03
2024-11-14T16:27:55.988782,ESP_001,169,0.136
2024-11-14T16:28:06.221546,ESP_001,139,0.112
2024-11-14T16:28:16.463052,ESP_001,4,0.003
2024-11-14T16:28:26.494697,ESP_001,111,0.089
2024-11-14T16:28:36.701393,ESP_001,91,0.073
2024-11-14T16:28:46.754261,ESP_001,155,0.125
2024-11-14T16:28:56.780918,ESP_001,207,0.167
2024-11-14T16:29:06.824585,ESP_001,101,0.081
2024-11-14T16:29:16.867247,ESP_001,179,0.144
2024-11-14T16:29:27.077954,ESP_001,125,0.101
2024-11-14T16:29:37.336544,ESP_001,71,0.057
2024-11-14T16:29:47.366979,ESP_001,136,0.11
2024-11-14T16:29:57.611267,ESP_001,123,0.099
2024-11-14T16:30:07.844272,ESP_001,307,0.247
2024-11-14T16:30:17.873714,ESP_001,60,0.048
2024-11-14T16:30:28.117503,ESP_001,190,0.153
2024-11-14T16:30:38.201568,ESP_001,163,0.131
2024-11-14T16:30:48.403377,ESP_001,187,0.151
2024-11-14T16:30:58.643084,ESP_001,184,0.148
2024-11-14T16:31:08.883519,ESP_001,109,0.088
2024-11-14T16:31:18.924318,ESP_001,140,0.113
2024-11-14T16:31:30.106801,ESP_001,139,0.112
2024-11-14T16:31:40.139225,ESP_001,168,0.135
2024-11-14T16:31:50.172409,ESP_001,198,0.16
2024-11-14T16:32:00.394215,ESP_001,139,0.112
2024-11-14T16:32:10.709800,ESP_001,127,0.102
2024-11-14T16:32:20.739134,ESP_001,123,0.099
2024-11-14T16:32:30.959824,ESP_001,139,0.112
2024-11-14T16:32:41.011297,ESP_001,111,0.089
2024-11-14T16:32:51.056166,ESP_001,121,0.098
2024-11-14T16:33:01.094943,ESP_001,152,0.122
2024-11-14T16:33:11.362792,ESP_001,167,0.135
2024-11-14T16:33:21.405319,ESP_001,19,0.015
2024-11-14T16:33:31.640199,ESP_001,44,0.035
2024-11-14T16:33:41.879129,ESP_001,101,0.081
2024-11-14T16:33:52.081706,ESP_001,167,0.135
2024-11-14T16:34:02.330575,ESP_001,151,0.122
2024-11-14T16:34:12.540915,ESP_001,118,0.095
2024-11-14T16:34:22.571615,ESP_001,68,0.055
2024-11-14T16:34:32.612028,ESP_001,167,0.135
2024-11-14T16:34:42.647252,ESP_001,116,0.093
2024-11-14T16:34:52.847481,ESP_001,103,0.083
2024-11-14T16:35:03.071955,ESP_001,184,0.148
2024-11-14T16:35:13.310703,ESP_001,120,0.097
2024-11-14T16:35:23.587524,ESP_001,180,0.145
2024-11-14T16:35:33.772740,ESP_001,135,0.109
2024-11-14T16:35:44.020899,ESP_001,160,0.129
2024-11-14T16:35:54.242162,ESP_001,202,0.163
2024-11-14T16:36:04.482462,ESP_001,12,0.01
2024-11-14T16:36:14.719683,ESP_001,120,0.097
2024-11-14T16:36:24.964229,ESP_001,110,0.089
2024-11-14T16:36:36.309922,ESP_001,121,0.098
2024-11-14T16:36:46.354479,ESP_001,125,0.101
2024-11-14T16:36:56.444914,ESP_001,165,0.133
2024-11-14T16:37:06.473132,ESP_001,115,0.093
2024-11-14T16:37:16.526134,ESP_001,155,0.125
2024-11-14T16:37:26.740836,ESP_001,204,0.164
2024-11-14T16:37:36.973380,ESP_001,211,0.17
2024-11-14T16:37:47.218354,ESP_001,20,0.016
2024-11-14T16:37:58.476473,ESP_001,11,0.009
2024-11-14T16:38:09.742757,ESP_001,59,0.048
2024-11-14T16:38:20.173540,ESP_001,128,0.103
2024-11-14T16:38:30.379109,ESP_001,143,0.115
2024-11-14T16:38:40.618581,ESP_001,27,0.022
2024-11-14T16:38:50.653639,ESP_001,20,0.016
2024-11-14T16:39:00.717390,ESP_001,121,0.098
2024-11-14T16:39:10.931767,ESP_001,184,0.148
2024-11-14T16:39:20.962160,ESP_001,151,0.122
2024-11-14T16:39:30.998241,ESP_001,117,0.094
2024-11-14T16:39:41.042834,ESP_001,109,0.088
2024-11-14T16:39:51.079380,ESP_001,185,0.149
2024-11-14T16:40:01.294456,ESP_001,153,0.123
2024-11-14T16:40:11.513465,ESP_001,101,0.081
2024-11-14T16:40:21.544296,ESP_001,153,0.123
2024-11-14T16:40:31.761813,ESP_001,143,0.115
2024-11-14T16:40:41.794463,ESP_001,134,0.108
2024-11-14T16:40:51.828644,ESP_001,99,0.08
2024-11-14T16:41:02.073391,ESP_001,147,0.118
2024-11-14T16:41:12.315240,ESP_001,134,0.108
2024-11-14T16:41:22.348373,ESP_001,17,0.014
2024-11-14T16:41:32.723937,ESP_001,11,0.009
2024-11-14T16:41:42.754833,ESP_001,124,0.1
2024-11-14T16:41:52.790790,ESP_001,101,0.081
2024-11-14T16:42:03.001915,ESP_001,125,0.101
2024-11-14T16:42:13.035815,ESP_001,23,0.019
2024-11-14T16:42:23.093377,ESP_001,26,0.021
2024-11-14T16:42:33.309929,ESP_001,165,0.133
2024-11-14T16:42:43.547829,ESP_001,13,0.01
2024-11-14T16:42:53.583296,ESP_001,136,0.11
2024-11-14T16:43:03.649636,ESP_001,154,0.124
2024-11-14T16:43:13.887108,ESP_001,51,0.041
2024-11-14T16:43:23.911320,ESP_001,117,0.094
2024-11-14T16:43:34.083643,ESP_001,182,0.147
2024-11-14T16:43:44.322830,ESP_001,137,0.11
2024-11-14T16:43:54.358843,ESP_001,8,0.006
2024-11-14T16:44:04.387080,ESP_001,110,0.089
2024-11-14T16:44:14.594602,ESP_001,147,0.118
2024-11-14T16:44:25.125474,ESP_001,181,0.146
2024-11-14T16:44:35.159996,ESP_001,157,0.127
2024-11-14T16:44:45.435720,ESP_001,197,0.159
2024-11-14T16:44:55.462080,ESP_001,153,0.123
2024-11-14T16:45:05.659132,ESP_001,135,0.109
2024-11-14T16:45:15.864784,ESP_001,141,0.114
2024-11-14T16:45:25.905247,ESP_001,48,0.039
2024-11-14T16:45:36.113983,ESP_001,175,0.141
2024-11-14T16:45:46.353756,ESP_001,185,0.149
2024-11-14T16:45:56.390624,ESP_001,5,0.004
2024-11-14T16:46:06.677945,ESP_001,119,0.096
2024-11-14T16:46:16.711053,ESP_001,117,0.094
2024-11-14T16:46:26.773441,ESP_001,143,0.115
2024-11-14T16:46:36.975480,ESP_001,115,0.093
2024-11-14T16:46:47.006364,ESP_001,105,0.085
2024-11-14T16:46:57.066083,ESP_001,166,0.134
2024-11-14T16:47:07.259706,ESP_001,132,0.106
2024-11-14T16:47:17.496652,ESP_001,100,0.081
2024-11-14T16:47:27.526923,ESP_001,143,0.115
2024-11-14T16:47:37.594537,ESP_001,175,0.141
2024-11-14T16:47:47.633386,ESP_001,47,0.038
2024-11-14T16:47:57.686060,ESP_001,141,0.114
2024-11-14T16:48:09.211196,ESP_001,140,0.113
2024-11-14T16:48:19.243391,ESP_001,47,0.038
2024-11-14T16:48:29.274261,ESP_001,142,0.114
2024-11-14T16:48:39.304309,ESP_001,115,0.093
2024-11-14T16:48:49.345663,ESP_001,163,0.131
2024-11-14T16:48:59.380166,ESP_001,157,0.127
2024-11-14T16:49:09.453021,ESP_001,84,0.068
2024-11-14T16:49:19.482992,ESP_001,178,0.143
2024-11-14T16:49:29.733041,ESP_001,71,0.057
2024-11-14T16:49:39.942559,ESP_001,99,0.08
2024-11-14T16:49:49.979813,ESP_001,11,0.009
2024-11-14T16:50:00.714157,ESP_001,115,0.093
2024-11-14T16:50:10.741691,ESP_001,135,0.109
2024-11-14T16:50:20.774827,ESP_001,105,0.085
2024-11-14T16:50:30.996462,ESP_001,95,0.077
2024-11-14T16:50:41.044650,ESP_001,151,0.122
2024-11-14T16:50:51.093891,ESP_001,332,0.268
2024-11-14T16:51:01.309585,ESP_001,118,0.095
2024-11-14T16:51:11.547054,ESP_001,107,0.086
2024-11-14T16:51:21.786988,ESP_001,12,0.01
2024-11-14T16:51:31.844021,ESP_001,74,0.06
2024-11-14T16:51:42.055556,ESP_001,219,0.176
2024-11-14T16:51:52.099775,ESP_001,114,0.092
2024-11-14T16:52:02.137486,ESP_001,244,0.197
2024-11-14T16:52:12.364409,ESP_001,55,0.044
2024-11-14T16:52:22.400193,ESP_001,138,0.111
2024-11-14T16:52:32.636438,ESP_001,103,0.083
2024-11-14T16:52:42.676659,ESP_001,99,0.08
2024-11-14T16:52:52.915349,ESP_001,119,0.096
2024-11-14T16:53:02.950869,ESP_001,307,0.247
2024-11-14T16:53:13.184066,ESP_001,327,0.264
2024-11-14T16:53:23.241622,ESP_001,7,0.006
2024-11-14T16:53:33.280025,ESP_001,71,0.057
2024-11-14T16:53:43.306884,ESP_001,267,0.215
2024-11-14T16:53:53.345616,ESP_001,23,0.019
2024-11-14T16:54:03.579851,ESP_001,106,0.085
2024-11-14T16:54:13.650514,ESP_001,147,0.118
2024-11-14T16:54:23.940883,ESP_001,120,0.097
2024-11-14T16:54:33.986443,ESP_001,105,0.085
2024-11-14T16:54:44.764830,ESP_001,12,0.01
2024-11-14T16:54:57.438772,ESP_001,83,0.067
2024-11-14T16:55:07.776661,ESP_001,108,0.087
2024-11-14T16:55:17.810153,ESP_001,119,0.096
2024-11-14T16:55:27.975984,ESP_001,151,0.122
2024-11-14T16:55:38.175802,ESP_001,121,0.098
2024-11-14T16:55:48.213888,ESP_001,56,0.045
2024-11-14T16:55:58.257992,ESP_001,103,0.083
2024-11-14T16:56:08.501803,ESP_001,93,0.075
2024-11-14T16:56:18.534118,ESP_001,205,0.165
2024-11-14T16:56:28.583620,ESP_001,199,0.16
2024-11-14T16:56:38.799397,ESP_001,175,0.141
2024-11-14T16:56:48.855280,ESP_001,68,0.055
2024-11-14T16:56:58.889370,ESP_001,102,0.082
2024-11-14T16:57:08.946318,ESP_001,125,0.101
2024-11-14T16:57:18.981123,ESP_001,187,0.151
2024-11-14T16:57:29.016915,ESP_001,255,0.205
2024-11-14T16:57:39.200516,ESP_001,85,0.068
2024-11-14T16:57:49.440349,ESP_001,9,0.007
2024-11-14T16:57:59.680872,ESP_001,27,0.022
2024-11-14T16:58:09.921324,ESP_001,75,0.06
2024-11-14T16:58:20.140776,ESP_001,173,0.139
2024-11-14T16:58:30.381440,ESP_001,9,0.007
2024-11-14T16:58:40.631890,ESP_001,93,0.075
2024-11-14T16:58:50.871283,ESP_001,7,0.006
2024-11-14T16:59:00.910794,ESP_001,243,0.196
2024-11-14T16:59:11.147910,ESP_001,119,0.096
2024-11-14T16:59:21.212258,ESP_001,122,0.098
2024-11-14T16:59:31.449744,ESP_001,118,0.095
2024-11-14T16:59:41.691903,ESP_001,115,0.093
2024-11-14T16:59:51.932347,ESP_001,11,0.009
2024-11-14T17:00:02.170274,ESP_001,23,0.019
2024-11-14T17:00:12.411022,ESP_001,7,0.006
2024-11-14T17:00:22.651773,ESP_001,27,0.022
2024-11-14T17:00:32.685750,ESP_001,50,0.04
2024-11-14T17:00:42.910978,ESP_001,243,0.196
2024-11-14T17:00:53.170529,ESP_001,185,0.149
2024-11-14T17:01:04.474803,ESP_001,165,0.133
2024-11-14T17:01:14.690907,ESP_001,121,0.098
2024-11-14T17:01:24.930699,ESP_001,38,0.031
2024-11-14T17:01:35.169170,ESP_001,12,0.01
2024-11-14T17:01:45.207731,ESP_001,173,0.139
2024-11-14T17:01:55.267040,ESP_001,98,0.079
2024-11-14T17:02:05.485406,ESP_001,89,0.072
2024-11-14T17:02:16.642578,ESP_001,58,0.047
2024-11-14T17:02:26.685297,ESP_001,205,0.165
2024-11-14T17:02:36.938482,ESP_001,30,0.024
2024-11-14T17:02:46.973245,ESP_001,101,0.081
2024-11-14T17:02:57.190582,ESP_001,180,0.145
2024-11-14T17:03:07.229804,ESP_001,13,0.01
2024-11-14T17:03:17.468508,ESP_001,55,0.044
2024-11-14T17:03:27.711803,ESP_001,151,0.122
2024-11-14T17:03:37.764051,ESP_001,153,0.123
2024-11-14T17:03:49.030683,ESP_001,157,0.127
2024-11-14T17:03:59.084969,ESP_001,147,0.118
2024-11-14T17:04:09.287112,ESP_001,125,0.101
2024-11-14T17:04:19.510568,ESP_001,112,0.09
2024-11-14T17:04:29.543676,ESP_001,48,0.039
2024-11-14T17:04:39.603287,ESP_001,92,0.074
2024-11-14T17:04:49.782482,ESP_001,104,0.084
2024-11-14T17:04:59.841826,ESP_001,457,0.368
2024-11-14T17:05:10.035872,ESP_001,184,0.148
2024-11-14T17:05:20.249629,ESP_001,123,0.099
2024-11-14T17:05:30.286392,ESP_001,79,0.064
2024-11-14T17:05:40.521379,ESP_001,69,0.056
2024-11-14T17:05:50.667192,ESP_001,249,0.201
2024-11-14T17:06:00.905277,ESP_001,35,0.028
2024-11-14T17:06:10.979681,ESP_001,233,0.188
2024-11-14T17:06:21.722955,ESP_001,133,0.107
2024-11-14T17:06:31.962060,ESP_001,25,0.02
2024-11-14T17:06:41.995320,ESP_001,191,0.154
2024-11-14T17:06:53.807641,ESP_001,243,0.196
2024-11-14T17:07:04.048822,ESP_001,69,0.056
2024-11-14T17:07:14.333465,ESP_001,136,0.11
2024-11-14T17:07:24.526314,ESP_001,76,0.061
2024-11-14T17:07:34.740769,ESP_001,142,0.114
2024-11-14T17:07:44.776576,ESP_001,74,0.06
2024-11-14T17:07:54.802994,ESP_001,197,0.159
2024-11-14T17:08:05.009247,ESP_001,168,0.135
2024-11-14T17:08:15.249259,ESP_001,5,0.004
2024-11-14T17:08:25.285172,ESP_001,71,0.057
2024-11-14T17:08:35.374064,ESP_001,11,0.009
2024-11-14T17:08:45.594785,ESP_001,111,0.089
2024-11-14T17:08:55.631033,ESP_001,10,0.008
2024-11-14T17:09:05.661408,ESP_001,149,0.12
2024-11-14T17:09:16.812719,ESP_001,88,0.071
2024-11-14T17:09:26.848558,ESP_001,12,0.01
2024-11-14T17:09:36.885386,ESP_001,27,0.022
2024-11-14T17:09:47.123711,ESP_001,11,0.009
2024-11-14T17:09:57.165237,ESP_001,7,0.006
2024-11-14T17:10:07.196103,ESP_001,125,0.101
2024-11-14T17:10:18.605676,ESP_001,156,0.126
2024-11-14T17:10:28.844133,ESP_001,3,0.002
2024-11-14T17:10:39.090819,ESP_001,157,0.127
2024-11-14T17:10:49.197699,ESP_001,105,0.085
2024-11-14T17:10:59.461230,ESP_001,123,0.099
2024-11-14T17:11:09.677444,ESP_001,233,0.188
2024-11-14T17:11:19.789139,ESP_001,132,0.106
2024-11-14T17:11:30.035087,ESP_001,183,0.147
2024-11-14T17:11:40.152164,ESP_001,108,0.087
2024-11-14T17:11:50.391170,ESP_001,179,0.144
2024-11-14T17:12:00.664271,ESP_001,175,0.141
2024-11-14T17:12:10.889337,ESP_001,160,0.129
2024-11-14T17:12:21.133840,ESP_001,184,0.148
2024-11-14T17:12:31.353107,ESP_001,215,0.173
2024-11-14T17:12:41.591769,ESP_001,207,0.167
2024-11-14T17:12:51.831329,ESP_001,12,0.01
2024-11-14T17:13:02.174106,ESP_001,261,0.21
2024-11-14T17:13:12.432007,ESP_001,105,0.085
2024-11-14T17:13:22.655351,ESP_001,179,0.144
2024-11-14T17:13:32.704038,ESP_001,143,0.115
2024-11-14T17:13:42.929780,ESP_001,427,0.344
2024-11-14T17:13:53.171781,ESP_001,159,0.128
2024-11-14T17:14:03.208224,ESP_001,211,0.17
2024-11-14T17:14:13.357558,ESP_001,106,0.085
2024-11-14T17:14:23.595304,ESP_001,10,0.008
2024-11-14T17:14:33.633153,ESP_001,10,0.008
2024-11-14T17:14:43.671916,ESP_001,89,0.072
2024-11-14T17:14:53.905999,ESP_001,201,0.162
2024-11-14T17:15:03.943989,ESP_001,19,0.015
2024-11-14T17:15:14.465728,ESP_001,138,0.111
